titleId,ordering,title,region,language,types,attributes,isOriginalTitle
tt0258854,1,One Week,US,\N,imdbDisplay,\N,0
tt0258862,7,The Operative,US,\N,imdbDisplay,\N,0
tt0258883,1,Placido Rizzotto,US,\N,imdbDisplay,\N,0
tt0258885,5,Platform,US,\N,imdbDisplay,\N,0
tt0258967,23,Sins of the Father,US,\N,working,\N,0
tt0258967,27,The Ties That Bind,US,\N,\N,original script title,0
tt0259023,7,Sworn Revenge,US,\N,imdbDisplay,\N,0
tt0259054,1,Ordinary Sinner,US,\N,imdbDisplay,\N,0
tt0259054,3,Thief in the Night,US,\N,working,\N,0
tt0259060,13,Don't Die Too Hard!,US,\N,imdbDisplay,\N,0
tt0259072,21,A Time for Drunken Horses,US,\N,imdbDisplay,\N,0
tt0259075,3,An Unkindness of Ravens,US,\N,imdbDisplay,\N,0
tt0259097,12,Expulsion from Paradise,US,\N,imdbDisplay,\N,0
tt0259216,6,Scandal: The Big Turn On,US,\N,imdbDisplay,\N,0
tt0259218,6,Blindside,US,\N,working,\N,0
tt0259218,7,Blind Obsession,US,\N,imdbDisplay,\N,0
tt0259221,1,Body of Love,US,\N,alternative,\N,0
tt0259221,6,Scandal: Body of Love,US,\N,imdbDisplay,\N,0
tt0259255,2,Four Letter Words,US,\N,imdbDisplay,\N,0
tt0259255,3,Climax,US,\N,working,\N,0
tt0259258,2,Closure,US,\N,imdbDisplay,\N,0
tt0259265,6,Daughters of the Sun,US,\N,imdbDisplay,\N,0
tt0259289,1,Sunshine for the Poor,US,\N,imdbDisplay,\N,0
tt0259289,6,Sunshine for the Scoundrels,US,\N,alternative,\N,0
tt0259331,1,The God of Day Had Gone Down Upon Him,US,\N,imdbDisplay,\N,0
tt0259333,3,"Goodbye, Casanova",US,\N,imdbDisplay,\N,0
tt0259343,3,Happy Family Plan,US,\N,imdbDisplay,\N,0
tt0259386,7,Knight Club,US,\N,imdbDisplay,\N,0
tt0259393,3,Lantana,US,\N,imdbDisplay,\N,0
tt0259402,2,Lone Star Struck,US,\N,imdbDisplay,\N,0
tt0259424,4,Our Tropical Island,US,\N,imdbDisplay,\N,0
tt0259442,14,The Monkey's Mask,US,\N,imdbDisplay,\N,0
tt0259497,4,Pendulum,US,\N,imdbDisplay,\N,0
tt0259516,3,The Poor & Hungry,US,\N,imdbDisplay,\N,0
tt0259711,20,Vanilla Sky,US,\N,imdbDisplay,\N,0
tt0259730,2,His Master's Voice,US,\N,imdbDisplay,\N,0
tt0259741,4,Summer Holiday,US,\N,imdbDisplay,\N,0
tt0259742,4,X-Roads,US,\N,\N,\N,0
tt0259744,7,Fleeing by Night,US,\N,\N,\N,0
tt0259835,2,Again and Again,US,\N,imdbDisplay,\N,0
tt0259929,12,Christmas Carol: The Movie,US,\N,imdbDisplay,\N,0
tt0259974,24,Digimon: Digital Monsters - The Movie,US,\N,\N,long title,0
tt0259974,27,Digimon: The Movie,US,\N,imdbDisplay,\N,0
tt0259991,2,Games of the Heart,US,\N,\N,\N,0
tt0260000,1,Enamored,US,\N,imdbDisplay,\N,0
tt0260054,7,Gojoe: Spirit War Chronicle,US,\N,dvd,\N,0
tt0260136,17,The Avenging Fist,US,\N,imdbDisplay,\N,0
tt0260216,12,Night Class,US,\N,imdbDisplay,\N,0
tt0260216,2,Seduced by a Thief,US,\N,\N,cable TV title,0
tt0260261,4,Outlaw,US,\N,imdbDisplay,\N,0
tt0260332,10,The Day I Became a Woman,US,\N,imdbDisplay,\N,0
tt0260374,2,Slammed,US,\N,imdbDisplay,\N,0
tt0260414,23,Taking Sides,US,\N,imdbDisplay,\N,0
tt0260481,3,Up Against Amanda,US,\N,imdbDisplay,\N,0
tt0260522,9,Stas and Nel Adventures,US,\N,\N,informal English title,0
tt0260688,7,Ali Zaoua: Prince of the Streets,US,\N,imdbDisplay,\N,0
tt0260731,5,3rd World Hero,US,\N,imdbDisplay,\N,0
tt0260746,1,Big Bad Love,US,\N,imdbDisplay,\N,0
tt0260813,1,College Try,US,\N,imdbDisplay,\N,0
tt0260866,14,Don't Say a Word,US,\N,imdbDisplay,\N,0
tt0260898,3,An Unusual Love,US,\N,\N,\N,0
tt0260960,4,Beijing Herbs,US,\N,imdbDisplay,\N,0
tt0260991,19,J.S.A.: Joint Security Area,US,\N,alternative,\N,0
tt0260991,45,Joint Security Area,US,\N,imdbDisplay,\N,0
tt0260992,6,Juliet in Love,US,\N,imdbDisplay,\N,0
tt0261000,2,Umbrella Flower,US,\N,imdbDisplay,\N,0
tt0261066,5,Piñero,US,\N,imdbDisplay,\N,0
tt0261125,5,Endless Affair,US,\N,imdbDisplay,\N,0
tt0261199,2,The Price of Air,US,\N,imdbDisplay,\N,0
tt0261199,3,Los Angeles,US,\N,\N,reissue title,0
tt0261236,3,The Rest of Your Life,US,\N,imdbDisplay,\N,0
tt0261239,1,Rhode Island Blue,US,\N,imdbDisplay,\N,0
tt0261311,23,Sound of the Sea,US,\N,imdbDisplay,\N,0
tt0261326,2,Strippers,US,\N,imdbDisplay,\N,0
tt0261336,2,The Lookout,US,\N,working,\N,0
tt0261336,4,Surveillance,US,\N,imdbDisplay,\N,0
tt0261375,1,Up Syndrome,US,\N,imdbDisplay,\N,0
tt0261392,12,VA5,US,\N,working,\N,0
tt0261392,1,View Askew 5,US,\N,working,\N,0
tt0261392,7,Jay and Silent Bob Strike Back,US,\N,imdbDisplay,\N,0
tt0261552,3,The Foul King,US,\N,imdbDisplay,\N,0
tt0261570,1,Black Days,US,\N,imdbDisplay,\N,0
tt0261648,2,Devil Shadow,US,\N,\N,DVD box title,0
tt0261652,1,Dirt,US,\N,imdbDisplay,\N,0
tt0261652,5,Dumber Than Dirt,US,\N,video,\N,0
tt0261697,13,The Hidden Fortress,US,\N,imdbDisplay,\N,0
tt0261706,4,White Cherries,US,\N,\N,\N,0
tt0261734,4,Exit to Heaven,US,\N,festival,\N,0
tt0261755,2,Jackpot,US,\N,imdbDisplay,\N,0
tt0261800,1,Lisa,US,\N,imdbDisplay,\N,0
tt0261959,4,Rockets' Red Glare,US,\N,imdbDisplay,\N,0
tt0261983,13,Session 9,US,\N,imdbDisplay,\N,0
tt0262196,4,19,US,\N,imdbDisplay,\N,0
tt0262213,1,The Legend of Love,US,\N,imdbDisplay,\N,0
tt0262221,1,Sex Files: Alien Erotica II,US,\N,imdbDisplay,\N,0
tt0262221,3,Alien Species II: The Sex Files,US,\N,\N,cable TV title,0
tt0262222,3,Alligator Alley,US,\N,imdbDisplay,\N,0
tt0262345,2,Condemned to Freedom,US,\N,\N,\N,0
tt0262408,4,Italian Ties,US,\N,\N,new title,0
tt0262429,3,Gamer,US,\N,imdbDisplay,\N,0
tt0262432,7,George Washington,US,\N,imdbDisplay,\N,0
tt0262462,4,Heart of a Champion,US,\N,working,\N,0
tt0262462,7,Carman: The Champion,US,\N,\N,\N,0
tt0262560,3,The Law of Enclosures,US,\N,imdbDisplay,\N,0
tt0262690,8,Letter to America,US,\N,imdbDisplay,\N,0
tt0262699,4,The Pornographer,US,\N,imdbDisplay,\N,0
tt0262763,1,Sharkskin,US,\N,imdbDisplay,\N,0
tt0262774,1,"Smell of Camphor, Fragrance of Jasmine",US,\N,imdbDisplay,\N,0
tt0262828,1,Thug Life,US,\N,imdbDisplay,\N,0
tt0262911,2,World Traveler,US,\N,imdbDisplay,\N,0
tt0262942,15,Savage Souls,US,\N,imdbDisplay,\N,0
tt0263005,3,The 13th Sign,US,\N,imdbDisplay,\N,0
tt0263101,19,Bangkok Dangerous,US,\N,imdbDisplay,\N,0
tt0263111,1,Before She Met Me,US,\N,imdbDisplay,\N,0
tt0263156,2,Brave New Land,US,\N,imdbDisplay,\N,0
tt0263215,12,Picture Claire,US,\N,imdbDisplay,\N,0
tt0263215,19,Claire's Hat,US,\N,working,\N,0
tt0263256,1,Deep Six,US,\N,imdbDisplay,\N,0
tt0263334,7,Beans,US,\N,imdbDisplay,\N,0
tt0263386,4,Going Greek,US,\N,imdbDisplay,\N,0
tt0263488,28,Jeepers Creepers,US,\N,imdbDisplay,\N,0
tt0263488,38,Here Comes the Boogeyman,US,\N,working,\N,0
tt0263496,1,Pretty Things,US,\N,imdbDisplay,\N,0
tt0263649,2,"Liberty, Maine",US,\N,imdbDisplay,\N,0
tt0263657,1,Lipgloss Explosion!,US,\N,imdbDisplay,\N,0
tt0263667,6,The Impure Glance,US,\N,alternative,\N,0
tt0263671,5,Love the Hard Way,US,\N,imdbDisplay,\N,0
tt0263725,10,Me Without You,US,\N,imdbDisplay,\N,0
tt0263728,12,Megiddo: The Omega Code 2,US,\N,\N,\N,0
tt0263728,17,Megiddo,US,\N,\N,short title,0
tt0263728,6,Omega Code 2,US,\N,working,\N,0
tt0263746,7,Mindstorm,US,\N,imdbDisplay,\N,0
tt0263848,2,Pay the Price,US,\N,imdbDisplay,\N,0
tt0263868,6,Back Door,US,\N,imdbDisplay,\N,0
tt0263971,3,The Scarecrow,US,\N,imdbDisplay,\N,0
tt0264042,2,Stateless,US,\N,imdbDisplay,\N,0
tt0264079,2,Tainah: An Adventure in the Amazon,US,\N,festival,\N,0
tt0264319,1,Drift,US,\N,imdbDisplay,\N,0
tt0264335,1,Addicted to Murder 3: Bloodlust Vampire Killer,US,\N,alternative,\N,0
tt0264335,2,Addicted to Murder 3: Blood Lust,US,\N,imdbDisplay,\N,0
tt0264355,1,American Chai,US,\N,imdbDisplay,\N,0
tt0264371,1,Angel's Touch,US,\N,imdbDisplay,\N,0
tt0264425,3,Bill's Gun Shop,US,\N,imdbDisplay,\N,0
tt0264508,14,Dagon,US,\N,imdbDisplay,\N,0
tt0264508,30,H.P. Lovecraft's Dagon,US,\N,\N,complete title,0
tt0264559,3,Dumb Luck,US,\N,imdbDisplay,\N,0
tt0264581,5,Sex Files: Erotic Possessions,US,\N,imdbDisplay,\N,0
tt0264605,1,Extreme Dragon,US,\N,alternative,\N,0
tt0264605,2,Sacred Seal,US,\N,alternative,\N,0
tt0264605,9,Extreme Force,US,\N,imdbDisplay,\N,0
tt0264606,5,Extreme Honor,US,\N,imdbDisplay,\N,0
tt0264616,16,Frailty,US,\N,imdbDisplay,\N,0
tt0264675,2,Head Cheerleader Dead Cheerleader,US,\N,imdbDisplay,\N,0
tt0264692,1,La Hora Marcada,US,es,dvd,\N,0
tt0264710,4,Interstate 84,US,\N,imdbDisplay,\N,0
tt0264761,11,Seeking Same,US,\N,working,\N,0
tt0264761,8,Kissing Jessica Stein,US,\N,imdbDisplay,\N,0
tt0264792,4,Let's Get Skase,US,\N,imdbDisplay,\N,0
tt0264796,34,Life as a House,US,\N,imdbDisplay,\N,0
tt0264916,3,Monarch,US,\N,imdbDisplay,\N,0
tt0264921,2,Moonlight,US,\N,imdbDisplay,\N,0
tt0264927,1,Movievoyeur.com,US,\N,imdbDisplay,\N,0
tt0265018,8,Ah! My Goddess: The Movie,US,\N,imdbDisplay,\N,0
tt0265029,7,America's Sweethearts,US,\N,imdbDisplay,\N,0
tt0265086,40,Black Hawk Down,US,\N,imdbDisplay,\N,0
tt0265087,9,Black Knight,US,\N,imdbDisplay,\N,0
tt0265088,1,The Black Rose,US,\N,imdbDisplay,\N,0
tt0265101,5,Boys Life 3,US,\N,imdbDisplay,\N,0
tt0265104,9,The Breed,US,\N,imdbDisplay,\N,0
tt0265107,7,The Cabbie,US,\N,imdbDisplay,\N,0
tt0265116,6,Chaos,US,\N,imdbDisplay,\N,0
tt0265118,4,Choke,US,\N,imdbDisplay,\N,0
tt0265171,11,Elvira's Haunted House,US,\N,working,\N,0
tt0265171,17,Elvira's Haunted Hills,US,\N,imdbDisplay,\N,0
tt0265171,9,Elvira's Un-pleasant Dreams,US,\N,working,\N,0
tt0265175,3,Enticement,US,\N,imdbDisplay,\N,0
tt0265180,8,Expecting Mercy,US,\N,imdbDisplay,\N,0
tt0265190,1,Firestorm Rising,US,\N,imdbDisplay,\N,0
tt0265198,9,Gangland,US,\N,imdbDisplay,\N,0
tt0265221,2,Hammerlock,US,\N,imdbDisplay,\N,0
tt0265226,1,Home Invaders,US,\N,imdbDisplay,\N,0
tt0265273,1,L.I.N.X.,US,\N,imdbDisplay,\N,0
tt0265277,1,Lesson of the Assassin,US,\N,imdbDisplay,\N,0
tt0265302,2,Machiavelli Rises,US,\N,imdbDisplay,\N,0
tt0265307,9,The Man from Elysian Fields,US,\N,imdbDisplay,\N,0
tt0265343,28,Monsoon Wedding,US,\N,imdbDisplay,\N,0
tt0265357,2,The Ghost of Spoon River,US,\N,video,\N,0
tt0265357,5,The Mystery of Spoon River,US,\N,imdbDisplay,\N,0
tt0265452,2,Officer,US,\N,imdbDisplay,\N,0
tt0265496,1,Frightmare,US,\N,video,\N,0
tt0265496,4,Paranoid,US,\N,imdbDisplay,\N,0
tt0265521,1,The Pharaoh Project,US,\N,imdbDisplay,\N,0
tt0265581,1,Protection,US,\N,imdbDisplay,\N,0
tt0265611,4,Rain,US,\N,imdbDisplay,\N,0
tt0265632,14,Recess School's Out 3D,US,\N,\N,3-D version,0
tt0265632,22,Recess: The Ultimate Summer Vacation,US,\N,working,\N,0
tt0265632,3,Summer Vacation: The Ultimate Recess,US,\N,working,\N,0
tt0265632,5,Recess: The Movie - School's Out,US,\N,\N,informal alternative title,0
tt0265632,6,Recess: School's Out,US,\N,imdbDisplay,\N,0
tt0265663,2,The Room,US,\N,\N,\N,0
tt0265666,49,The Royal Tenenbaums,US,\N,imdbDisplay,\N,0
tt0265675,3,Running from the Shadows,US,\N,imdbDisplay,\N,0
tt0265675,4,Broken Hearts,US,\N,working,\N,0
tt0265709,7,Scenes of the Crime,US,\N,imdbDisplay,\N,0
tt0265713,7,"Scotland, Pa.",US,\N,imdbDisplay,\N,0
tt0265716,1,Seaside Seduction,US,\N,imdbDisplay,\N,0
tt0265739,4,Born to Be King,US,\N,imdbDisplay,\N,0
tt0265752,1,Blood Moon,US,\N,dvd,\N,0
tt0265752,8,Side Show,US,\N,working,\N,0
tt0265773,3,The Socratic Method,US,\N,imdbDisplay,\N,0
tt0265787,11,The Source,US,\N,imdbDisplay,\N,0
tt0265787,3,The Surge,US,\N,dvd,\N,0
tt0265828,2,Superstarlet A.D.,US,\N,imdbDisplay,\N,0
tt0265843,1,Tales of an Island,US,\N,imdbDisplay,\N,0
tt0265859,11,Tempted,US,\N,imdbDisplay,\N,0
tt0265930,14,The Last Kiss,US,\N,imdbDisplay,\N,0
tt0266041,3,What Matters Most,US,\N,imdbDisplay,\N,0
tt0266054,2,Winter Oranges,US,\N,imdbDisplay,\N,0
tt0266057,2,Without Charlie,US,\N,imdbDisplay,\N,0
tt0266067,10,Healing Hearts,US,\N,imdbDisplay,\N,0
tt0266073,5,Twilight Garden,US,\N,imdbDisplay,\N,0
tt0266102,4,Zoe,US,\N,imdbDisplay,\N,0
tt0266204,2,The White Room,US,\N,imdbDisplay,\N,0
tt0266238,3,Alcatraz Avenue,US,\N,imdbDisplay,\N,0
tt0266308,31,Battle Royale: Special Edition,US,\N,\N,director's cut,0
tt0266308,9,Battle Royale,US,\N,imdbDisplay,\N,0
tt0266339,3,Dead 4: Blood + Guts,US,\N,\N,\N,0
tt0266339,4,Dead Part IV,US,\N,\N,\N,0
tt0266381,4,Fill Me with Life,US,\N,\N,\N,0
tt0266391,12,Everybody Charleston,US,\N,\N,original script title,0
tt0266408,19,China Strike Force,US,\N,imdbDisplay,\N,0
tt0266449,1,Deadly Rhapsody,US,\N,imdbDisplay,\N,0
tt0266486,1,Dubai,US,\N,imdbDisplay,\N,0
tt0266519,1,Everything for a Reason,US,\N,imdbDisplay,\N,0
tt0266529,1,Falling Like This,US,\N,imdbDisplay,\N,0
tt0266529,2,Boyd's Out,US,\N,working,\N,0
tt0266555,10,Freeze Me,US,\N,imdbDisplay,\N,0
tt0266629,7,Hollywood Sex Fantasy,US,\N,imdbDisplay,\N,0
tt0266634,1,House of Love,US,\N,imdbDisplay,\N,0
tt0266703,5,Jiang Hu: The Triad Zone,US,\N,imdbDisplay,\N,0
tt0266705,1,The Child and the Soldier,US,\N,imdbDisplay,\N,0
tt0266719,1,Scandal: Lawful Entry,US,\N,imdbDisplay,\N,0
tt0266721,2,The Letter,US,\N,imdbDisplay,\N,0
tt0266807,2,Not for the Moment,US,\N,imdbDisplay,\N,0
tt0266821,2,Peculiarities of the National Hunt in the Winter,US,\N,imdbDisplay,\N,0
tt0266824,5,The Painting,US,\N,imdbDisplay,\N,0
tt0266824,6,Soldiers of Change,US,\N,dvd,\N,0
tt0266870,3,Crossfire,US,\N,imdbDisplay,\N,0
tt0266915,46,Rush Hour 2,US,\N,imdbDisplay,\N,0
tt0266945,3,Scoutman,US,\N,imdbDisplay,\N,0
tt0266987,14,Spygame,US,\N,\N,alternative spelling,0
tt0266987,29,SpyGame,US,\N,\N,poster title,0
tt0266987,36,Spy Game,US,\N,imdbDisplay,\N,0
tt0267044,2,Barnie's Minor Annoyances,US,\N,festival,\N,0
tt0267057,2,"UP, Michigan!",US,\N,imdbDisplay,\N,0
tt0267129,4,Yamakasi,US,\N,imdbDisplay,\N,0
tt0267263,1,Animated Corpse,US,\N,imdbDisplay,\N,0
tt0267287,12,Avalon,US,\N,imdbDisplay,\N,0
tt0267297,2,Barstow 2008,US,\N,imdbDisplay,\N,0
tt0267336,3,Broken Fate,US,\N,working,\N,0
tt0267336,5,Missing: Innocence for Sale,US,\N,working,\N,0
tt0267414,1,Facing the Enemy,US,\N,imdbDisplay,\N,0
tt0267414,3,Dead Wrong,US,\N,working,\N,0
tt0267427,4,The Loneliness of the Crocodiles,US,\N,\N,\N,0
tt0267440,7,Do You Wanna Know a Secret?,US,\N,imdbDisplay,\N,0
tt0267490,6,Felicidades,US,\N,\N,\N,0
tt0267601,1,Truth About Demons,US,\N,\N,\N,0
tt0267622,3,Die Bad,US,\N,imdbDisplay,\N,0
tt0267659,2,Hot Zone,US,\N,working,\N,0
tt0267659,7,The Man Outside,US,\N,working,\N,0
tt0267677,6,Life in the Balance,US,\N,imdbDisplay,\N,0
tt0267747,3,The Myersons,US,\N,imdbDisplay,\N,0
tt0267784,2,"No Deposit, No Return",US,\N,imdbDisplay,\N,0
tt0267785,12,No One Can Hear You,US,\N,imdbDisplay,\N,0
tt0267804,8,The One,US,\N,imdbDisplay,\N,0
tt0267929,2,Singing,US,\N,imdbDisplay,\N,0
tt0267959,1,Stroke,US,\N,imdbDisplay,\N,0
tt0267989,8,True Blue,US,\N,imdbDisplay,\N,0
tt0268040,6,Wooly Boys,US,\N,imdbDisplay,\N,0
tt0268200,5,Brigham City,US,\N,imdbDisplay,\N,0
tt0268219,15,My Father and I,US,\N,dvd,\N,0
tt0268219,4,How I Killed My Father,US,\N,\N,\N,0
tt0268397,11,Jimmy Neutron: Boy Genius,US,\N,imdbDisplay,\N,0
tt0268397,31,Jimmy Neutrón: El niño genio,US,es,imdbDisplay,\N,0
tt0268424,9,Little Senegal,US,\N,imdbDisplay,\N,0
tt0268437,3,The Man Who Sued God,US,\N,imdbDisplay,\N,0
tt0268548,9,Pressure Point,US,\N,imdbDisplay,\N,0
tt0268579,10,Ripper: Letter from Hell,US,\N,\N,promotional title,0
tt0268636,2,The Shipment,US,\N,imdbDisplay,\N,0
tt0268690,26,13 Conversations About One Thing,US,\N,\N,alternative spelling,0
tt0268690,6,13 Conversations,US,\N,\N,short title,0
tt0268696,4,Time of Favor,US,\N,imdbDisplay,\N,0
tt0268711,9,Black Serenade,US,\N,video,\N,0
tt0268713,1,Twisted,US,\N,imdbDisplay,\N,0
tt0268755,8,Cruel and Unusual,US,\N,dvd,\N,0
tt0268762,5,Wrong Number,US,\N,imdbDisplay,\N,0
tt0268776,1,Plan B,US,\N,\N,\N,0
tt0268917,4,You Really Got Me,US,\N,\N,\N,0
tt0268919,1,American Dreamer: The High Adventures of a Card-Counting Low Roller,US,\N,\N,\N,0
tt0268978,5,A Beautiful Mind,US,\N,imdbDisplay,\N,0
tt0268995,17,The Bijou,US,\N,working,\N,0
tt0268995,24,The Majestic,US,\N,imdbDisplay,\N,0
tt0269043,2,The Road,US,\N,\N,\N,0
tt0269058,1,This Is My Body,US,\N,imdbDisplay,\N,0
tt0269084,3,Rich Kids,US,\N,\N,\N,0
tt0269135,1,The Day Neil Armstrong Walked on the Moon,US,\N,imdbDisplay,\N,0
tt0269163,1,Donzi: The Legend,US,\N,\N,\N,0
tt0269182,3,The Edge of Quarrel,US,\N,imdbDisplay,\N,0
tt0269217,11,Tears of the Black Tiger,US,\N,imdbDisplay,\N,0
tt0269217,3,Heaven Gets the Bad Guy,US,\N,\N,literal English title,0
tt0269217,7,Fa talai jone,US,\N,alternative,\N,0
tt0269283,2,God Made Man,US,\N,imdbDisplay,\N,0
tt0269321,1,Hemingway's Ghost,US,\N,imdbDisplay,\N,0
tt0269329,18,Alias Betty,US,\N,\N,\N,0
tt0269341,6,How to Make Your Man Behave in 10 Days... Or Less,US,\N,working,\N,0
tt0269341,8,Two Can Play That Game,US,\N,imdbDisplay,\N,0
tt0269356,2,Ice Planet,US,\N,imdbDisplay,\N,0
tt0269376,3,Broken Vows,US,\N,alternative,\N,0
tt0269376,9,Island Prey,US,\N,imdbDisplay,\N,0
tt0269408,2,The Journeyman,US,\N,imdbDisplay,\N,0
tt0269411,1,Ka'ililauokekoa,US,\N,imdbDisplay,\N,0
tt0269499,10,My Wife Is an Actress,US,\N,\N,\N,0
tt0269509,1,Malfunction,US,\N,imdbDisplay,\N,0
tt0269546,5,La Belle,US,\N,imdbDisplay,\N,0
tt0269563,3,Monkey Business,US,\N,imdbDisplay,\N,0
tt0269600,3,Beach,US,\N,imdbDisplay,\N,0
tt0269642,4,Tears,US,\N,imdbDisplay,\N,0
tt0269743,16,Barking Dogs Never Bite,US,\N,imdbDisplay,\N,0
tt0269746,1,What Time Is It There?,US,\N,imdbDisplay,\N,0
tt0269763,3,War Live,US,\N,\N,review title,0
tt0269771,2,A Hell of a Day,US,\N,\N,\N,0
tt0269792,1,I Love Budapest,US,\N,imdbDisplay,\N,0
tt0269839,5,Teachers of Sexual Play: Modelling Urns with the Female Body,US,\N,imdbDisplay,\N,0
tt0269856,2,Ritual,US,\N,imdbDisplay,\N,0
tt0269857,6,Real Fiction,US,\N,imdbDisplay,\N,0
tt0269876,2,The Slow Business of Going,US,\N,imdbDisplay,\N,0
tt0270021,2,The Real Body,US,\N,imdbDisplay,\N,0
tt0270039,2,Twenty,US,\N,\N,\N,0
tt0270059,2,Waiting,US,\N,imdbDisplay,\N,0
tt0270104,2,"Land of Truth, Love & Freedom",US,\N,imdbDisplay,\N,0
tt0270179,3,24,US,\N,imdbDisplay,\N,0
tt0270259,8,The Business of Strangers,US,\N,imdbDisplay,\N,0
tt0270270,4,Century Hotel,US,\N,imdbDisplay,\N,0
tt0270320,2,Double Down,US,\N,imdbDisplay,\N,0
tt0270346,2,Escaping Jersey,US,\N,imdbDisplay,\N,0
tt0270348,2,Protest,US,\N,imdbDisplay,\N,0
tt0270397,1,Sweet and Bitter,US,\N,imdbDisplay,\N,0
tt0270415,2,Horrible Accident,US,\N,imdbDisplay,\N,0
tt0270480,20,Madness of Love,US,\N,\N,\N,0
tt0270480,21,Madness of Joan,US,\N,\N,\N,0
tt0270480,6,Mad Love,US,\N,\N,\N,0
tt0270487,4,MacArthur Park,US,\N,imdbDisplay,\N,0
tt0270500,2,Total Love,US,\N,imdbDisplay,\N,0
tt0270515,1,Miss Wonton,US,\N,imdbDisplay,\N,0
tt0270560,11,Our Lips Are Sealed,US,\N,imdbDisplay,\N,0
tt0270560,18,Blabbermouth,US,\N,working,\N,0
tt0270569,3,Maximum Penalty,US,\N,festival,\N,0
tt0270614,1,Roof to Roof,US,\N,imdbDisplay,\N,0
tt0270845,2,Babs,US,\N,imdbDisplay,\N,0
tt0270851,2,The Beastery,US,\N,imdbDisplay,\N,0
tt0270880,1,Champion,US,\N,imdbDisplay,\N,0
tt0270915,1,Die with Me,US,\N,imdbDisplay,\N,0
tt0270918,2,Division of Assets,US,\N,working,\N,0
tt0270918,7,All You Need,US,\N,imdbDisplay,\N,0
tt0270919,4,Ditto,US,\N,\N,\N,0
tt0270933,2,Escaflowne: The Movie,US,\N,\N,\N,0
tt0270989,2,Highway 395,US,\N,imdbDisplay,\N,0
tt0271017,8,Eden,US,\N,imdbDisplay,\N,0
tt0271020,5,The Jimmy Show,US,\N,imdbDisplay,\N,0
tt0271027,41,KOD: Kiss of the Dragon,US,\N,\N,promotional abbreviation,0
tt0271027,8,Kiss of the Dragon,US,\N,imdbDisplay,\N,0
tt0271029,5,Come Sweet Death,US,\N,\N,\N,0
tt0271053,2,Manhattan Midnight,US,\N,imdbDisplay,\N,0
tt0271193,1,Sleepwalk,US,\N,imdbDisplay,\N,0
tt0271197,4,Snip!,US,\N,imdbDisplay,\N,0
tt0271200,7,Soul Assassin,US,\N,imdbDisplay,\N,0
tt0271202,1,Speed Limit,US,\N,imdbDisplay,\N,0
tt0271249,1,Vampires of Sorority Row Part II,US,\N,imdbDisplay,\N,0
tt0271383,2,A Dog's Will,US,\N,imdbDisplay,\N,0
tt0271436,4,Cold Fish,US,\N,imdbDisplay,\N,0
tt0271538,5,Happy Now,US,\N,imdbDisplay,\N,0
tt0271543,4,Hidden Agenda,US,\N,imdbDisplay,\N,0
tt0271547,1,The Man Who Embroidered Secrets,US,\N,\N,literal English title,0
tt0271561,1,In the Wake,US,\N,imdbDisplay,\N,0
tt0271580,2,Jet Boy,US,\N,imdbDisplay,\N,0
tt0271624,2,Making the Mob,US,\N,imdbDisplay,\N,0
tt0271641,7,Ransom Express,US,\N,imdbDisplay,\N,0
tt0271649,2,Mrs. Death 3,US,\N,imdbDisplay,\N,0
tt0271649,3,Eyes of Terror: Mrs. Death III,US,\N,\N,complete title,0
tt0271712,3,Penalty,US,\N,imdbDisplay,\N,0
tt0271719,7,The Pintins to the Rescue,US,\N,\N,subtitle,0
tt0271788,3,Scandal: Sin in the City,US,\N,imdbDisplay,\N,0
tt0271809,4,Suspended Animation,US,\N,imdbDisplay,\N,0
tt0271946,13,The Accidental Spy,US,\N,imdbDisplay,\N,0
tt0271946,24,Dak mo mai sing,US,\N,\N,alternative transliteration,0
tt0271972,21,Arachnid,US,\N,imdbDisplay,\N,0
tt0271982,2,Backgammon,US,\N,imdbDisplay,\N,0
tt0271984,7,Hell's Gate,US,\N,video,\N,0
tt0271984,9,Bad Karma,US,\N,imdbDisplay,\N,0
tt0272020,20,The Last Castle,US,\N,imdbDisplay,\N,0
tt0272020,48,Untitled Rod Lurie Project,US,\N,working,\N,0
tt0272020,8,The Castle,US,\N,working,\N,0
tt0272036,13,Deep Freeze,US,\N,imdbDisplay,\N,0
tt0272036,17,Ice Crawlers,US,\N,dvd,\N,0
tt0272036,4,Chiller,US,\N,working,\N,0
tt0272068,1,Dead Dogs Lie,US,\N,imdbDisplay,\N,0
tt0272069,4,Demonicus,US,\N,imdbDisplay,\N,0
tt0272076,3,Elements of Society,US,\N,imdbDisplay,\N,0
tt0272087,1,Falling,US,\N,\N,\N,0
tt0272152,5,K-PAX,US,\N,imdbDisplay,\N,0
tt0272176,1,Love Letters of a Lifetime,US,\N,imdbDisplay,\N,0
tt0272178,3,A Lowrider Spring Break En San Quilmas,US,\N,imdbDisplay,\N,0
tt0272217,2,No Man's Land,US,\N,imdbDisplay,\N,0
tt0272362,2,Wu Yen,US,\N,imdbDisplay,\N,0
tt0272440,13,Spencer,US,\N,working,\N,0
tt0272440,2,Admiring Melora,US,\N,working,\N,0
tt0272440,3,According to Spencer,US,\N,imdbDisplay,\N,0
tt0272454,2,L'Art (délicat) de la séduction,US,\N,imdbDisplay,\N,0
tt0272543,7,Censor,US,\N,imdbDisplay,\N,0
